CustomerID,Name,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Purchase_Frequency,Churn_Status
CUST2613,Sharon Harper,66,Male,36260,44,Gold,12.7,0
CUST2614,Jenny Phillips,36,Female,64101,6,Basic,12.4,0
CUST2615,Timothy Garcia,60,Female,58848,55,Platinum,2.0,0
CUST2616,Don Wong,55,Female,60539,88,Platinum,5.6,1
CUST2617,Daisy Carlson,57,Female,70315,57,Basic,5.3,0
CUST2618,Louis Randolph,45,Female,49492,71,Basic,7.8,0
CUST2619,Angela Reed,66,Male,31951,73,Basic,14.0,0
CUST2620,Veronica Vargas,68,Male,52764,87,Platinum,13.2,0
CUST2621,Chad Smith,38,Female,57455,4,Basic,9.2,0
CUST2622,Susan Peterson,31,Female,67826,1,Silver,8.5,0
CUST2623,Patricia Brown,39,Male,39412,7,Silver,9.1,0
CUST2624,Michael Carter,30,Male,71563,38,Basic,5.9,0
CUST2625,Matthew Kemp,22,Female,48708,16,Silver,9.7,0
CUST2626,Jennifer Neal,48,Female,71930,18,Basic,10.6,0
CUST2627,Patrick Pacheco,62,Female,47297,14,Platinum,8.3,0
CUST2628,Alexander Thompson,24,Female,68143,95,Platinum,8.2,0
CUST2629,Robyn Mccullough,37,Male,60727,93,Silver,1.8,1
CUST2630,Mr. Scott Jenkins,50,Male,53889,64,Silver,6.1,0
CUST2631,Cathy Schroeder,59,Female,42486,94,Silver,13.0,0
CUST2632,Kristen Foley,20,Male,53297,8,Basic,13.6,0
CUST2633,Jennifer Hubbard,53,Male,28193,48,Basic,3.6,1
CUST2634,Kathleen Ramirez,60,Female,70519,65,Basic,12.6,0
CUST2635,Matthew Smith,18,Male,64374,81,Basic,8.0,0
CUST2636,John Terry,56,Male,61564,8,Platinum,6.7,0
CUST2637,Taylor Robinson,66,Male,65411,44,Gold,13.6,0
CUST2638,Deborah Kerr,21,Male,32702,60,Silver,2.3,0
CUST2639,Traci Bauer,53,Female,44061,28,Silver,1.2,1
CUST2640,Thomas Garcia,21,Male,62493,10,Gold,7.2,0
CUST2641,Erin Mullins,18,Male,42134,91,Silver,2.2,0
CUST2642,Jose Cook,63,Female,79969,76,Basic,5.3,0
CUST2643,Mark Wright,44,Female,52418,95,Basic,2.1,1
CUST2644,Andrew Johnson,28,Male,53785,36,Platinum,6.8,0
CUST2645,Daniel Guerrero,23,Female,43133,58,Gold,1.5,0
CUST2646,Laurie Cantu,22,Female,48453,85,Gold,5.7,0
CUST2647,Matthew Reynolds,58,Female,53247,91,Platinum,10.1,0
CUST2648,Jeffery Castillo,62,Male,66806,27,Basic,11.3,0
CUST2649,Rodney Bailey,18,Female,52545,34,Gold,12.9,0
CUST2650,Brian Sanders,23,Male,34564,10,Basic,12.8,0
CUST2651,James Greene,65,Male,43751,79,Silver,6.5,0
CUST2652,Joshua Macdonald,19,Female,48136,20,Silver,9.2,0
CUST2653,Rhonda Vasquez,42,Female,75390,83,Gold,4.8,0
CUST2654,Donald Ferguson,49,Female,40327,14,Basic,2.9,1
CUST2655,Maurice Morgan,24,Male,35456,82,Gold,10.6,0
CUST2656,Jonathan Morales,43,Male,62401,74,Basic,11.6,0
CUST2657,Tina Stark,50,Female,51985,89,Silver,9.3,0
CUST2658,Mr. Kenneth Mathews,32,Female,57954,61,Basic,5.1,0
CUST2659,Jermaine Brandt,59,Female,57329,4,Platinum,7.9,1
CUST2660,Christopher Smith,36,Female,56877,39,Silver,5.9,1
CUST2661,Jo Walker,68,Male,78863,4,Silver,11.9,1
CUST2662,Robert Francis,27,Male,71653,96,Silver,9.9,0
CUST2663,Matthew Brown,46,Female,84156,78,Basic,9.1,1
CUST2664,Mary Vasquez,28,Female,39057,20,Basic,12.4,1
CUST2665,Tracy Henry,59,Male,58766,32,Silver,9.7,0
CUST2666,Robin Young,26,Female,66755,92,Silver,3.4,0
CUST2667,Deborah Scott,44,Male,57830,68,Gold,5.1,0
CUST2668,Charles Jordan,19,Female,86820,59,Basic,5.6,1
CUST2669,Sharon Booker,19,Male,56446,5,Platinum,9.0,1
CUST2670,Kelly Walker,40,Male,66712,63,Basic,13.4,0
CUST2671,Larry Ford,40,Female,85422,65,Basic,7.2,0
CUST2672,Rachel Huang,50,Male,83621,24,Gold,7.5,1
CUST2673,Heather Nash,32,Male,80069,11,Silver,10.9,1
CUST2674,Jonathan Williams,69,Male,66919,25,Basic,9.9,0
CUST2675,Heather Wallace,31,Male,51384,43,Basic,10.3,1
CUST2676,Nicole Mcclure,68,Female,56300,88,Basic,11.5,0
CUST2677,Henry Tucker PhD,42,Female,53978,91,Platinum,13.4,0
CUST2678,Amanda Ray,18,Female,50806,44,Gold,3.7,0
CUST2679,Larry Dodson,65,Male,54460,57,Silver,3.2,0
CUST2680,Brooke George,45,Male,32229,62,Gold,14.2,0
CUST2681,Katherine Smith,67,Female,38336,75,Silver,10.3,0
CUST2682,Wayne Lyons,53,Female,50030,48,Gold,8.1,0
CUST2683,Sherry Long,49,Female,58260,20,Silver,3.7,1
CUST2684,James Crosby,45,Female,61709,41,Basic,11.0,0
CUST2685,Makayla Cain,29,Female,79627,55,Gold,13.6,0
CUST2686,Dr. Diana Jordan,46,Female,69581,55,Gold,6.0,1
CUST2687,Carolyn Weaver,27,Female,46073,85,Basic,8.5,0
CUST2688,Dillon Evans,65,Male,53796,47,Platinum,12.6,1
CUST2689,Christopher Chavez Jr.,52,Female,37126,43,Gold,2.6,0
CUST2690,Vicki Guerra,25,Female,32829,7,Silver,6.4,0
CUST2691,Jennifer Powers,69,Female,57456,66,Silver,6.4,0
CUST2692,Mr. James Sandoval,48,Male,64444,70,Silver,4.5,1
CUST2693,Rebecca Sheppard,46,Female,82154,47,Silver,9.4,0
CUST2694,Mark Woods,22,Female,62937,6,Basic,5.4,1
CUST2695,James Russo,39,Female,64412,15,Silver,1.6,1
CUST2696,Maria Lee,43,Female,75514,44,Silver,7.6,0
CUST2697,Debra Michael,51,Female,76109,85,Basic,11.9,0
CUST2698,Chris Underwood,20,Male,72243,63,Platinum,5.9,1
CUST2699,Lisa Fuller,45,Male,75502,6,Basic,8.1,0
CUST2700,Samantha Wu,48,Female,69967,26,Silver,8.2,0
CUST2701,Jennifer Pratt,43,Male,60422,13,Silver,6.2,0
CUST2702,Mr. Manuel Jefferson DVM,33,Female,36676,38,Platinum,8.6,0
CUST2703,Sarah Morris,37,Male,65811,18,Gold,14.2,0
CUST2704,Samantha Matthews,45,Female,43751,25,Basic,5.2,0
CUST2705,Henry Atkinson,23,Female,52458,39,Silver,5.2,0
CUST2706,Daniel Ayala,67,Male,77709,62,Gold,3.8,0
CUST2707,Michael Carter,64,Female,56024,99,Silver,1.6,0
CUST2708,John Smith,20,Male,48550,62,Basic,12.2,0
CUST2709,Melissa Spencer,61,Male,75337,99,Platinum,11.8,0
CUST2710,Cheryl Spence,56,Female,60744,58,Gold,4.4,0
CUST2711,Michelle Osborne,19,Female,53634,27,Silver,5.8,0
CUST2712,Brooke Brown,29,Male,38403,9,Gold,5.5,0
CUST2713,Sarah Lambert,38,Male,67150,21,Silver,14.2,0
CUST2714,Nicholas Rocha,34,Female,88895,87,Basic,1.4,0
CUST2715,Erin Murphy,28,Female,59039,24,Silver,11.3,0
CUST2716,Devin Goodman,59,Male,76124,90,Platinum,10.1,0
CUST2717,Melissa Hernandez DDS,41,Male,46175,57,Silver,8.7,0
CUST2718,Phillip Gomez,27,Male,60150,48,Gold,8.8,0
CUST2719,Steven Smith,29,Female,57963,100,Gold,5.1,0
CUST2720,Jacob Johnson,27,Male,63572,5,Basic,12.5,0
CUST2721,Morgan Kennedy,63,Male,91913,70,Platinum,10.2,0
CUST2722,Edward Baxter,58,Male,68490,56,Basic,1.9,0
CUST2723,Justin Reid,41,Female,86841,89,Basic,11.0,0
CUST2724,Peter Sims,68,Male,30511,65,Basic,6.4,0
CUST2725,Daniel Santos,43,Female,66863,2,Silver,5.0,1
CUST2726,Brian Morales,23,Male,70678,19,Silver,8.3,0
CUST2727,Gina Turner,67,Female,70667,3,Gold,11.8,0
CUST2728,Melinda Fowler,20,Female,53397,30,Gold,3.4,1
CUST2729,Emily Harris,18,Female,65618,18,Platinum,5.3,0
CUST2730,Thomas Young,34,Female,61501,17,Basic,3.7,1
CUST2731,Dennis Oliver,40,Male,92624,97,Gold,3.0,0
CUST2732,Terry Clarke,60,Male,80042,89,Silver,11.1,0
CUST2733,Michael Clark,40,Female,76650,20,Platinum,4.4,1
CUST2734,James Adams,38,Male,66721,14,Basic,10.6,1
CUST2735,David Sanders,30,Female,47344,90,Basic,2.7,0
CUST2736,Marvin Mcbride,50,Female,88676,31,Basic,5.7,0
CUST2737,Stephanie Diaz DDS,64,Female,68041,22,Gold,2.3,1
CUST2738,John Saunders,38,Male,52529,20,Gold,2.3,1
CUST2739,Dominique Davis,47,Male,38870,55,Basic,11.3,0
CUST2740,Mindy Logan,57,Male,58286,53,Silver,7.0,0
CUST2741,Samantha Miller,20,Male,57250,18,Gold,3.8,1
CUST2742,Miguel Briggs,59,Female,63048,32,Platinum,9.1,0
CUST2743,Phillip Gibbs,37,Female,58266,94,Silver,10.0,0
CUST2744,Courtney Pham,63,Male,52761,1,Basic,10.8,0
CUST2745,Susan Holland,30,Male,59546,93,Platinum,14.4,0
CUST2746,Jennifer Turner,51,Male,29979,40,Basic,7.5,0
CUST2747,Timothy Hubbard,39,Male,70248,82,Platinum,13.2,0
CUST2748,Sherri Powell,21,Female,27173,9,Silver,4.8,1
CUST2749,Cindy Knight,45,Female,61298,31,Silver,7.9,1
CUST2750,Debra Lowery,56,Male,80907,3,Gold,14.9,0
CUST2751,Penny Thomas,33,Male,41705,1,Silver,6.8,1
CUST2752,Susan Fox,28,Male,49892,22,Platinum,1.6,1
CUST2753,Matthew Kelley,58,Male,48977,83,Platinum,8.3,1
CUST2754,Luis Beasley,21,Male,65528,26,Gold,13.4,1
CUST2755,Judy Baker,64,Female,63345,17,Platinum,11.8,0
CUST2756,Michelle Taylor,24,Female,37008,40,Gold,9.1,1
CUST2757,Kathryn Martin,18,Male,74322,77,Gold,5.1,0
CUST2758,Ashley Duffy,37,Male,62241,70,Gold,9.8,0
CUST2759,Margaret Hunter,38,Female,54831,85,Basic,3.5,0
CUST2760,Robin Clark,53,Male,64654,78,Gold,4.7,0
CUST2761,Kathleen Smith,61,Male,56274,39,Basic,1.2,1
CUST2762,Charles Johnson,61,Female,50405,9,Basic,3.8,1
CUST2763,Glen Curtis,57,Male,66251,78,Gold,12.5,0
CUST2764,Margaret Fields MD,31,Female,64397,58,Silver,4.3,0
CUST2765,Tony Thompson,26,Female,80238,45,Platinum,12.6,1
CUST2766,Aaron Morales,31,Male,67634,99,Gold,6.4,1
CUST2767,John Hill,55,Male,44706,74,Gold,2.7,0
CUST2768,Dr. Christopher Robertson,30,Female,66325,47,Basic,2.8,0
CUST2769,Erica Brown,19,Male,66566,56,Gold,12.9,0
CUST2770,Juan Sheppard,49,Male,53852,18,Basic,10.8,1
CUST2771,Robert Leonard,34,Female,78598,18,Gold,11.8,1
CUST2772,Aaron Jackson,54,Male,56532,61,Gold,3.5,1
CUST2773,Christopher Crosby,39,Female,77818,94,Silver,1.3,0
CUST2774,Anita Kane,34,Male,67256,64,Gold,2.5,0
CUST2775,Christopher Larson,45,Female,70367,63,Gold,3.1,1
CUST2776,Michael Hunt,21,Female,74981,9,Silver,3.6,1
CUST2777,Heather Duncan,42,Female,84051,9,Silver,13.3,0
CUST2778,Margaret Thompson,41,Female,52166,72,Silver,2.3,0
CUST2779,David Randolph,32,Male,55009,81,Gold,9.6,1
CUST2780,Christopher Allen,53,Female,61599,69,Silver,10.4,0
CUST2781,Kenneth Walker,65,Female,53256,100,Basic,5.9,1
CUST2782,Jillian Smith,48,Female,43858,87,Platinum,13.7,0
CUST2783,Cynthia Alvarez,40,Male,62009,20,Silver,7.1,0
CUST2784,George Dunn,53,Male,48740,73,Platinum,2.4,0
CUST2785,John Robertson,49,Male,56739,89,Basic,8.9,0
CUST2786,Nicholas Obrien PhD,47,Male,58344,67,Basic,2.2,1
CUST2787,Jennifer Rodriguez MD,19,Female,49505,100,Gold,3.1,0
CUST2788,Meghan Greer,27,Male,57271,87,Silver,1.6,0
CUST2789,Miguel Klein,59,Male,48930,18,Silver,9.5,0
CUST2790,Phillip Calhoun,67,Male,43530,83,Silver,14.1,0
CUST2791,Wendy Price,36,Male,72442,57,Gold,3.2,0
CUST2792,Michael Newman,44,Male,52636,46,Gold,10.9,0
CUST2793,Michael Anderson,66,Male,78818,73,Gold,13.4,0
CUST2794,Scott Simpson,25,Female,90927,21,Silver,5.3,1
CUST2795,Shannon Bray,23,Female,55444,54,Basic,12.6,0
CUST2796,Elizabeth Stout,18,Male,47517,94,Basic,11.6,0
CUST2797,Jeremy Fields,64,Female,81865,17,Gold,7.8,1
CUST2798,Alicia Reilly,38,Male,49049,16,Gold,12.6,0
CUST2799,Natalie Williams,59,Female,37848,31,Gold,13.9,1
CUST2800,Lindsey Hancock,43,Female,62732,65,Gold,10.1,0
CUST2801,Jessica Hall,33,Male,86965,84,Platinum,1.3,1
CUST2802,Lisa Nash,51,Male,68523,78,Gold,3.1,0
CUST2803,Laura Simmons,62,Female,69440,46,Basic,7.5,0
CUST2804,Jessica Ross,37,Female,61765,10,Gold,10.3,0
CUST2805,Ms. Michelle Clarke MD,30,Female,37403,41,Basic,13.2,0
CUST2806,Susan Harrell,55,Male,45006,81,Silver,6.4,0
CUST2807,Craig Williams,40,Male,89735,92,Basic,4.0,0
CUST2808,Aaron Smith,57,Male,72846,62,Silver,11.8,0
CUST2809,Christopher Oliver,67,Male,68085,74,Silver,10.9,0
CUST2810,Rebecca Lloyd,49,Male,91092,84,Basic,7.9,0
CUST2811,Jessica Ellis,33,Female,29841,92,Platinum,5.8,1
CUST2812,Cindy Ray PhD,24,Female,91060,33,Silver,14.3,0
CUST2813,Matthew Ramirez,56,Female,70046,65,Platinum,11.0,0
CUST2814,Steve Santana,36,Female,47078,25,Basic,12.8,0
CUST2815,Shaun Ward,24,Female,92493,18,Platinum,2.9,1
CUST2816,Blake Nelson,59,Female,64600,58,Basic,10.1,0
CUST2817,Lindsey Griffin,33,Male,70013,95,Gold,10.9,0
CUST2818,Heather Sanchez,47,Male,57801,39,Basic,6.2,1
CUST2819,Dr. Debra Phillips MD,68,Male,85677,52,Basic,13.4,1
CUST2820,Christina Morales,34,Female,36325,18,Platinum,2.7,1
CUST2821,Daniel Howard,38,Male,56523,37,Gold,4.9,1
CUST2822,Denise Parker,67,Male,44470,17,Platinum,9.3,1
CUST2823,Jeffrey Romero,35,Female,73681,30,Silver,14.5,1
CUST2824,Maurice Cunningham,67,Male,76515,59,Gold,14.7,0
CUST2825,Raymond Montoya,57,Male,74269,45,Silver,11.9,1
CUST2826,Heather Maxwell,24,Female,67796,80,Silver,4.2,0
CUST2827,Jason Smith II,31,Female,53366,86,Basic,1.2,0
CUST2828,Emma Hansen,63,Female,46239,49,Platinum,10.0,0
CUST2829,Anthony Brown,69,Female,63557,52,Basic,3.7,0
CUST2830,Crystal Brennan,48,Female,46352,3,Platinum,10.2,0
CUST2831,Laura Hayes,23,Female,47561,20,Platinum,13.2,0
CUST2832,Leah Rogers,38,Male,31189,58,Silver,7.5,0
CUST2833,Susan Frazier,29,Male,62045,8,Silver,4.6,1
CUST2834,Elizabeth Smith,60,Female,49030,1,Gold,7.6,0
CUST2835,Angela Cooper,37,Female,68739,43,Platinum,5.5,1
CUST2836,Jon Roberts,24,Male,54256,78,Platinum,11.7,0
CUST2837,Autumn Weber,42,Male,50961,14,Gold,13.1,0
CUST2838,Kristen Gonzalez,51,Male,35925,2,Silver,10.8,1
CUST2839,Tyler Jennings,59,Male,58717,77,Basic,13.8,0
CUST2840,Devin Proctor,44,Male,74284,39,Basic,1.5,1
CUST2841,Kaitlyn Golden,43,Male,53586,3,Gold,4.1,1
CUST2842,Glen Perez,34,Male,36151,41,Silver,5.9,1
CUST2843,Devon Perkins,21,Female,64088,89,Basic,1.4,1
CUST2844,Veronica Hines,31,Female,52541,90,Gold,13.5,0
CUST2845,Timothy Moore,53,Male,61709,88,Silver,1.2,0
CUST2846,Daniel Freeman,57,Female,40106,19,Platinum,13.9,0
CUST2847,Rachael Paul,30,Female,69109,14,Basic,6.1,0
CUST2848,April Neal,46,Female,51691,72,Platinum,1.1,0
CUST2849,Lucas Chase,39,Male,72527,51,Silver,2.7,1
CUST2850,Ebony Montoya,33,Female,65417,44,Silver,9.8,0
CUST2851,Richard Dean,61,Female,64280,49,Gold,9.7,0
CUST2852,Douglas Watkins,33,Male,57503,21,Platinum,12.8,0
CUST2853,Joseph Powell,41,Male,58992,31,Gold,12.2,1
CUST2854,Michael Vazquez,19,Male,49372,61,Silver,2.3,0
CUST2855,Ann Anderson,46,Male,74866,19,Gold,10.9,0
CUST2856,Monique May,66,Female,40475,10,Basic,1.5,1
CUST2857,Barry Hall,32,Male,80939,40,Basic,13.4,0
CUST2858,Dr. Aaron Santana,34,Male,57291,71,Silver,11.9,0
CUST2859,Joshua Garner,65,Female,53801,86,Gold,14.4,0
CUST2860,Matthew Jordan,19,Male,57465,50,Gold,8.8,0
CUST2861,Matthew Anderson,53,Female,96456,20,Platinum,4.0,1
CUST2862,Scott Munoz,52,Female,83772,87,Gold,13.4,0
CUST2863,Nicole Smith,56,Male,40851,61,Basic,6.8,0
CUST2864,Lisa Coleman,25,Male,73385,12,Silver,14.2,0
CUST2865,Stephanie Harvey,43,Female,49069,8,Basic,12.4,1
CUST2866,Norma Carter,50,Male,55053,54,Silver,3.6,0
CUST2867,Michael Mills,47,Male,44488,41,Basic,9.2,0
CUST2868,Cheryl Ortiz,52,Male,48841,75,Platinum,12.7,0
CUST2869,Lisa Jackson,66,Male,65765,75,Basic,3.4,0
CUST2870,Aaron Campbell,66,Male,31623,98,Basic,11.8,0
CUST2871,Marcus Moore,23,Female,91846,75,Basic,14.7,0
CUST2872,Thomas Guerra,34,Female,84471,82,Basic,11.4,0
CUST2873,Paul Cobb,58,Male,73068,55,Gold,5.5,1
CUST2874,Kaitlyn Johnson,31,Female,63175,53,Silver,12.6,0
CUST2875,Richard Wise,27,Male,65097,53,Gold,5.8,0
CUST2876,Ashley Clayton,35,Male,66072,87,Gold,13.9,0
CUST2877,Rachel Moreno,30,Female,73866,18,Gold,13.9,1
CUST2878,Daniel Peterson,43,Male,82271,18,Basic,12.9,1
CUST2879,Alan Woodard,68,Female,78204,28,Basic,12.7,0
CUST2880,Michael Smith,36,Female,65013,74,Platinum,6.1,0
CUST2881,Jennifer Odonnell,56,Female,95873,82,Gold,12.4,0
CUST2882,Christopher Smith,28,Female,55555,1,Gold,3.4,1
CUST2883,Rebecca Phelps,21,Male,41560,83,Silver,7.9,0
CUST2884,Louis Torres,50,Female,60558,95,Silver,9.2,0
CUST2885,Paige Young,24,Female,38862,27,Basic,5.2,0
CUST2886,Samuel Collins,56,Male,66904,78,Basic,6.1,1
CUST2887,Elizabeth Huang,56,Female,44616,9,Gold,5.7,1
CUST2888,Crystal Sparks,26,Female,42278,36,Platinum,3.3,1
CUST2889,Cory Suarez,38,Male,53600,99,Basic,4.8,0
CUST2890,Elizabeth Lamb,31,Male,70040,80,Silver,10.7,0
CUST2891,Rhonda Benson,62,Male,68692,30,Silver,9.5,0
CUST2892,Samuel Parks,60,Male,67849,10,Platinum,9.4,1
CUST2893,Christine Rogers,53,Female,70636,33,Silver,11.4,0
CUST2894,Brandon Fuentes,20,Female,47056,98,Basic,1.6,0
CUST2895,Cynthia Morris,37,Female,54440,74,Gold,7.2,0
CUST2896,Lisa Jackson,32,Male,44677,3,Gold,14.9,1
CUST2897,Jennifer Rivera,30,Male,62598,56,Silver,6.2,0
CUST2898,Jody Washington,35,Female,49217,45,Basic,12.5,1
CUST2899,Alice Ellis,53,Male,58753,19,Platinum,8.0,1
CUST2900,Joshua Smith,28,Female,55908,57,Gold,7.2,1
CUST2901,Amanda Larsen,28,Male,57830,100,Silver,12.4,0
CUST2902,Sophia King,69,Female,81012,51,Silver,8.3,1
CUST2903,Jamie Weiss,65,Male,16331,81,Silver,11.7,0
CUST2904,Dr. Debra Cameron,56,Male,62693,77,Silver,5.7,0
CUST2905,Lisa Walls,36,Female,91324,34,Basic,8.6,0
CUST2906,Craig Ruiz,54,Male,32735,20,Basic,11.0,0
CUST2907,Dana Simpson,67,Male,37914,91,Basic,14.3,0
CUST2908,Abigail Parrish,26,Female,56022,76,Gold,14.8,0
CUST2909,Carlos Tucker,37,Male,58144,64,Basic,12.6,0
CUST2910,Alyssa Kelley,67,Male,69146,81,Platinum,5.7,0
CUST2911,Mr. Dennis Singleton,21,Male,60513,18,Silver,12.0,1
CUST2912,Jennifer Stevens,49,Male,28439,91,Platinum,12.7,0
CUST2913,James Ramos,69,Female,69381,17,Silver,6.6,0
CUST2914,David Torres,23,Female,47927,17,Silver,5.5,0
CUST2915,Erik Diaz,50,Male,69817,90,Gold,8.2,1
CUST2916,Ryan Gentry,58,Female,89299,42,Basic,3.9,0
CUST2917,Adrian Caldwell,35,Female,78518,21,Platinum,12.1,0
CUST2918,Mrs. Erica Willis,64,Female,56594,99,Basic,2.8,1
CUST2919,Heather Zimmerman,62,Female,37723,25,Gold,5.8,0
CUST2920,Rhonda Walsh,53,Female,79857,35,Basic,2.9,1
CUST2921,Dawn Watson,22,Male,76442,44,Basic,10.7,0
CUST2922,Daniel Deleon,64,Male,59689,68,Basic,7.8,0
CUST2923,Debbie Shaw,27,Female,42047,16,Silver,9.4,0
CUST2924,Christian Porter,44,Male,59571,94,Platinum,6.7,0
CUST2925,Courtney Lee,49,Female,28264,45,Gold,7.8,0
CUST2926,Emily Henderson,48,Female,46922,51,Silver,1.5,1
CUST2927,Jim Davis,31,Female,66668,34,Platinum,10.1,1
CUST2928,Mark Park,24,Female,51296,2,Silver,10.6,0
CUST2929,Susan Smith,63,Female,39771,63,Platinum,3.8,0
CUST2930,Ryan Evans,48,Female,54511,44,Basic,14.7,0
CUST2931,Rick Thomas,41,Female,55983,69,Silver,13.6,0
CUST2932,Jaclyn Hunt,68,Female,54923,71,Gold,12.7,0
CUST2933,Rachel Barnes,26,Female,67059,58,Basic,10.4,1
CUST2934,Jamie Simpson,60,Female,61362,73,Gold,5.4,0
CUST2935,Amanda Hinton,31,Female,61221,16,Silver,5.7,1
CUST2936,Taylor Montes,18,Female,59493,23,Basic,7.8,0
CUST2937,Elizabeth Reyes,25,Female,27430,59,Platinum,8.7,1
CUST2938,Margaret Burton,45,Female,78627,41,Basic,11.7,0
CUST2939,Misty Conrad,43,Male,66983,87,Basic,11.8,0
CUST2940,James Harrington,66,Male,72648,31,Platinum,12.2,1
CUST2941,Joshua Scott,21,Female,31524,61,Gold,12.9,0
CUST2942,Jason Hayden,31,Female,47341,16,Basic,1.5,1
CUST2943,Jillian Wagner,65,Male,61608,43,Gold,4.8,0
CUST2944,Jasmine Clark,63,Male,68440,28,Gold,13.1,1
CUST2945,Mandy Shea,41,Female,51012,59,Basic,3.8,0
CUST2946,Lindsay Smith,35,Male,76692,44,Basic,5.4,0
CUST2947,Christopher Strickland,68,Male,46364,30,Gold,10.4,0
CUST2948,Anthony Wright MD,48,Male,61095,14,Basic,7.4,1
CUST2949,Carrie Contreras,52,Male,62844,92,Basic,13.2,0
CUST2950,Shannon Romero,48,Male,63073,66,Basic,4.7,0
CUST2951,Ann Ortiz,69,Male,73893,59,Silver,5.8,0
CUST2952,Annette Stewart,62,Male,53295,62,Basic,13.1,0
CUST2953,Johnny Mcdonald,66,Male,65640,62,Gold,4.7,0
CUST2954,Mary Hill,46,Female,57601,21,Basic,9.7,1
CUST2955,Teresa Lambert,38,Female,75976,22,Gold,2.5,1
CUST2956,Wayne Garcia,38,Male,88081,97,Silver,7.6,1
CUST2957,Autumn Woods,19,Male,74990,84,Silver,12.1,0
CUST2958,Karl Jackson,35,Male,58585,32,Platinum,5.0,0
CUST2959,Alejandra Henderson,24,Male,69831,89,Gold,8.1,0
CUST2960,Eric Haynes,32,Female,47369,22,Platinum,8.0,1
CUST2961,Jason Ashley,33,Female,66512,64,Gold,9.8,1
CUST2962,Matthew Dickerson,64,Female,71175,26,Basic,13.3,0
CUST2963,Kelly Barnes,38,Male,43211,34,Silver,12.2,0
CUST2964,Phillip Bailey,37,Male,49466,1,Gold,6.4,0
CUST2965,Anthony Buchanan,45,Male,61084,61,Silver,11.4,0
CUST2966,Sarah Burns,63,Male,55456,36,Silver,8.7,0
CUST2967,Seth Palmer,38,Female,46781,100,Basic,5.1,0
CUST2968,Amanda Smith,60,Male,42535,100,Platinum,10.4,0
CUST2969,Rodney Barrett,54,Female,58233,97,Basic,8.1,0
CUST2970,Michael Parks,21,Male,68538,41,Silver,4.1,1
CUST2971,Andrew Brown,37,Male,41603,16,Gold,7.8,1
CUST2972,Kristen Liu,47,Female,66648,28,Basic,13.7,1
CUST2973,Misty Brown,62,Female,65245,11,Silver,11.5,1
CUST2974,Erica Reyes,63,Female,76175,98,Silver,10.5,0
CUST2975,Keith Newton,56,Male,59215,43,Gold,8.2,0
CUST2976,Renee Flores,69,Male,58374,26,Silver,8.8,0
CUST2977,Jessica Steele,44,Male,44093,22,Gold,12.1,1
CUST2978,Courtney Cook,26,Female,44993,49,Basic,2.0,1
CUST2979,Rebekah Chavez,55,Male,55260,81,Gold,12.1,0
CUST2980,Jeffrey Davis,28,Female,61312,49,Basic,3.7,1
CUST2981,Taylor Brown,34,Female,82058,25,Silver,14.9,1
CUST2982,Carlos Hancock,64,Male,56182,82,Gold,2.6,0
CUST2983,Eric Parker,38,Male,35116,89,Silver,10.5,0
CUST2984,Joseph Thompson,19,Male,43100,86,Gold,4.0,0
CUST2985,Timothy Moran,34,Female,31067,50,Silver,12.2,0
CUST2986,Kyle Roberts,33,Female,73465,58,Basic,11.6,0
CUST2987,Jason Larson,35,Female,40766,19,Platinum,11.7,0
CUST2988,Kimberly Hensley,67,Male,56073,77,Silver,14.6,0
CUST2989,Chelsea King,54,Male,45962,20,Silver,14.0,1
CUST2990,Cindy Hudson,60,Male,76503,59,Silver,9.8,0
CUST2991,Carl Willis,27,Female,69312,66,Silver,8.1,0
CUST2992,Alicia Norman,21,Male,42709,82,Basic,5.9,1
CUST2993,Brandon Wright,18,Female,66649,89,Silver,2.2,1
CUST2994,Bryan Young,24,Male,61746,75,Gold,10.4,0
CUST2995,Dr. Gina Ferguson MD,20,Male,62280,37,Basic,12.4,0
CUST2996,Jessica Nelson,30,Male,49876,91,Basic,6.8,0
CUST2997,Joy Cruz,35,Female,76229,70,Silver,12.7,0
CUST2998,Kelly Mendoza,67,Male,40169,40,Basic,14.0,1
CUST2999,David Bell,37,Male,42671,82,Gold,8.0,0
